index,url,rest_price_idr,review,lat,long,is_chain,rating,new_code_res_type,rank_res_type,new_code_fac,rank_fac,encode,geohash,d_1000_airport,d_1000_atm,d_1000_bank,d_1000_cafe,d_1000_convenience_store,d_1000_gas_station,d_1000_hospital,d_1000_lodging,d_1000_meal_takeaway,d_1000_mosque,d_1000_park,d_1000_restaurant,d_1000_school,d_1000_store,d_1000_supermarket,d_1000_train_station,en_1000,n_compt_1000,avg_n_rest
12,https://www.zomato.com/jakarta/kyochon-kelapa-gading/info,150000,173.0,-6.1576114884,106.9079911709,1,4.0,0,390,0,108,00000010000000000001000000000000000000000001000000000000000000000000000000000000000000,qquhbz,0.0,135.0,116.0,70.0,27.0,6.0,17.0,59.0,12.0,18.0,21.0,66.0,41.0,82.0,35.0,0.0,2.359838819541265,0.1282051282051282,3.6133333333333337
13,https://www.zomato.com/jakarta/the-darwins-theory-kelapa-gading/info,200000,9.0,-6.153109,106.907435,0,2.7,0,1021,0,325,00000100000000000000100000000000000001000000000000000000000000000000000000100001000000,qquhbx,0.0,139.0,95.0,81.0,16.0,10.0,8.0,27.0,17.0,8.0,13.0,114.0,51.0,72.0,32.0,0.0,2.2733635245618995,0.06486486486486487,3.758333333333334
14,https://www.zomato.com/jakarta/myeong-ga-myeon-ok-kelapa-gading/info,350000,94.0,-6.155696,106.893687,0,4.0,0,509,0,984,00000000000000000000000000000000000010000001000000000000000000000000000000100000000000,qquhbr,0.0,78.0,72.0,59.0,52.0,4.0,19.0,36.0,7.0,17.0,2.0,49.0,56.0,42.0,22.0,0.0,2.382894918286039,0.20689655172413793,3.505555555555555
15,https://www.zomato.com/jakarta/liang-sandwich-bar-kelapa-gading/info,90000,39.0,-6.150372,106.891341,1,3.3,0,197,0,1842,00000000000000000000001000000000000000000000000000000000000000000000000000000001000000,qquj02,0.0,105.0,89.0,56.0,23.0,44.0,23.0,51.0,12.0,13.0,4.0,85.0,41.0,55.0,40.0,0.0,2.4203101632766977,0.07432432432432433,3.5
16,https://www.zomato.com/jakarta/flip-burger-1-kelapa-gading/info,120000,230.0,-6.159206,106.90584,1,3.9,0,1499,0,42,00000000000000000100000000000000000010010000000000000000000000000000000000000000000000,qquhbw,0.0,116.0,125.0,74.0,35.0,7.0,10.0,45.0,13.0,15.0,10.0,129.0,41.0,71.0,34.0,2.0,2.3166613656320547,0.11235955056179775,3.5749999999999993
17,https://www.zomato.com/jakarta/bakmi-gm-kelapa-gading/info,125000,150.0,-6.15629112,106.908781752,1,3.8,0,2148,0,94,00000010000000000000100000000000000010000000000000000000000000000000000000000000100000,qquhbz,0.0,93.0,85.0,44.0,17.0,5.0,10.0,20.0,9.0,4.0,17.0,53.0,47.0,51.0,26.0,0.0,2.3194959232968735,0.205607476635514,3.636363636363636
18,https://www.zomato.com/jakarta/hokben-1-kelapa-gading/info,150000,57.0,-6.1584015078,106.9076572359,1,3.5,0,40,0,180,00000000000000000000000000100000000000100000000000000000000000000000000000000000000000,qquhbw,0.0,112.0,124.0,71.0,23.0,7.0,12.0,50.0,14.0,18.0,13.0,130.0,48.0,74.0,41.0,1.0,2.3333922504986244,0.1507537688442211,3.7205882352941164
19,https://www.zomato.com/jakarta/pho-24-kelapa-gading/info,230000,21.0,-6.156628,106.90961,1,2.5,0,1426,0,6,00000000000000000000000000000000000010000000000000000000000000000000000000000000000100,qquhbz,0.0,89.0,82.0,41.0,15.0,5.0,10.0,20.0,9.0,4.0,17.0,47.0,41.0,47.0,25.0,0.0,2.324231827391483,0.14444444444444443,4.046153846153846
20,https://www.zomato.com/jakarta/yakiniku-like-1-kelapa-gading/info,200000,159.0,-6.150781,106.892196,1,4.3,0,1117,0,1940,00000000000100000000000000000000100000100000000000000000000000000000000001000000000000,qquj02,0.0,81.0,76.0,49.0,22.0,43.0,12.0,32.0,11.0,8.0,1.0,71.0,32.0,52.0,36.0,0.0,2.3921456361639413,0.02666666666666667,3.9250000000000003
21,https://www.zomato.com/jakarta/bingsuljip-kelapa-gading/info,100000,26.0,-6.1507172689,106.8912414461,0,3.4,0,284,0,6,00000000000000000000000000000000000000010001000000000000000000000000000000000000000000,qquj02,0.0,76.0,62.0,41.0,22.0,38.0,12.0,30.0,6.0,11.0,1.0,68.0,34.0,49.0,30.0,0.0,2.3986906196881863,0.21739130434782608,3.726666666666666
22,https://www.zomato.com/jakarta/sei-sapi-kana-kelapa-gading/info,80000,34.0,-6.145963,106.905709,1,3.0,0,36,0,54,00000000000000000000000000000000000010000000000000000000000000000100000000000000000000,qquj09,0.0,30.0,31.0,40.0,21.0,1.0,3.0,18.0,4.0,10.0,6.0,38.0,32.0,38.0,16.0,0.0,2.3770392842046606,0.2716049382716049,3.6391304347826092
23,https://www.zomato.com/jakarta/dimsum-go-kelapa-gading/info,200000,173.0,-6.157258,106.908423,0,4.0,0,2144,1,4,00000000000000101000000100000000000000000000000000000000000000000000000000000000000000,qquhbz,0.0,91.0,80.0,33.0,13.0,5.0,9.0,18.0,7.0,2.0,16.0,37.0,35.0,46.0,25.0,0.0,2.2833788616472956,0.02857142857142857,4.1000000000000005
24,https://www.zomato.com/jakarta/onokabe-kelapa-gading/info,300000,151.0,-6.17497,106.894833,0,3.8,0,52,0,1783,00000000000000000000000000000000000010100000000000000000000000000000000000000000000000,qquhb7,0.0,47.0,72.0,101.0,67.0,12.0,38.0,56.0,96.0,31.0,2.0,69.0,27.0,103.0,17.0,0.0,2.4265924627916307,0.19230769230769232,3.71
25,https://www.zomato.com/jakarta/java-kitchen-kelapa-gading/info,160000,53.0,-6.1672136449,106.9010864943,1,3.5,1,5,0,1434,00000000000000000000000000000000000000010000000000000000000000000000000000000000000000,qquhbt,0.0,57.0,84.0,39.0,29.0,2.0,30.0,47.0,36.0,8.0,17.0,72.0,32.0,58.0,14.0,0.0,2.4298077532939164,0.14736842105263157,3.7785714285714285
26,https://www.zomato.com/jakarta/doner-kebab-1-kelapa-gading/info,80000,59.0,-6.156041,106.909539,1,3.3,0,2195,0,27,00010000000000000000000000100000000010010010000000000000000000000000000000100000000000,qquhbz,0.0,89.0,88.0,46.0,18.0,5.0,10.0,21.0,9.0,4.0,17.0,51.0,48.0,53.0,30.0,0.0,2.3295128815090593,0.08695652173913043,3.7375
27,https://www.zomato.com/jakarta/soto-betawi-nyonya-afung-express-kelapa-gading/info,100000,81.0,-6.150609,106.89148,0,3.6,0,220,1,2,00000000000000000000000000000000000010001000000000000000000000000000000000000000000000,qquj02,0.0,76.0,62.0,41.0,22.0,38.0,12.0,30.0,6.0,8.0,1.0,68.0,35.0,49.0,30.0,0.0,2.3895993494989103,0.15942028985507245,3.563636363636363
28,https://www.zomato.com/jakarta/xin-jang-satay-kelapa-gading/info,80000,19.0,-6.1710656589,106.8982755393,0,3.7,0,1665,0,1496,00000000000000000001000000000000000010000000000000000000000000000100000000100000000010,qquhbs,0.0,53.0,68.0,101.0,67.0,13.0,12.0,55.0,122.0,39.0,6.0,78.0,33.0,104.0,32.0,0.0,2.4260849455629625,0.08928571428571429,3.66
29,https://www.zomato.com/jakarta/voguerina-taipei-kelapa-gading/info,80000,27.0,-6.145790724,106.8917866051,0,3.3,0,1620,0,1176,00000100000000000000000000000000000000000000000000000000000100000000000000000000000000,qquj03,0.0,59.0,46.0,40.0,25.0,13.0,18.0,29.0,8.0,8.0,2.0,49.0,31.0,41.0,14.0,1.0,2.4382589226453186,0.06666666666666667,3.6125
30,https://www.zomato.com/jakarta/sandjaja-kelapa-gading/info,200000,82.0,-6.1704206585,106.8994255364,0,3.8,0,1904,0,1839,00010000000000000000000000000000000000010000000000000000000000000010000000000000000000,qquhbs,0.0,63.0,73.0,130.0,80.0,11.0,18.0,82.0,121.0,48.0,10.0,94.0,39.0,131.0,48.0,2.0,2.4540885997046624,0.07462686567164178,3.6
31,https://www.zomato.com/jakarta/ojju-kelapa-gading/info,200000,78.0,-6.1507792713,106.8916605413,1,3.8,0,1599,0,109,00000000000000000001000000000000000000000001000000000000000000000000000000100000000000,qquj02,0.0,78.0,63.0,41.0,23.0,38.0,12.0,30.0,6.0,8.0,1.0,69.0,31.0,49.0,32.0,0.0,2.3860700599920515,0.11594202898550725,3.5999999999999996
32,https://www.zomato.com/jakarta/mcdonald-s-kelapa-gading/info,100000,177.0,-6.14676,106.89642,1,4.1,0,113,0,70,00000000000000000000000000100000000010000000000000000000000000000000000000000000000000,qquj03,0.0,77.0,59.0,59.0,25.0,16.0,28.0,53.0,18.0,12.0,8.0,69.0,40.0,44.0,25.0,0.0,2.471112758099764,0.17682926829268292,3.4617647058823535
33,https://www.zomato.com/jakarta/bakso-boedjangan-kelapa-gading/info,100000,382.0,-6.161882,106.90417,1,3.1,0,2177,1,2,00000011000000000100000000000000000010000000000000000000000000000000000000000000000000,qquhbw,0.0,123.0,123.0,72.0,38.0,7.0,10.0,48.0,13.0,16.0,8.0,147.0,41.0,75.0,38.0,2.0,2.3034533683336287,0.07386363636363637,3.7769230769230777
34,https://www.zomato.com/jakarta/soto-mie-pak-kadir-kelapa-gading/info,80000,17.0,-6.1465270919,106.9067660719,0,3.5,0,2143,1,2,00000000000000100000100000000000000000000000000000000000000000000000010000000000000000,qquj09,0.0,29.0,28.0,42.0,16.0,0.0,2.0,22.0,4.0,10.0,8.0,36.0,34.0,35.0,16.0,0.0,2.363204307638651,0.07547169811320754,3.75
35,https://www.zomato.com/jakarta/pastel-ma-cik-kelapa-gading/info,60000,27.0,-6.157257,106.908425,0,3.7,0,1014,0,598,00000000000000000000000001000000000000100000000000000000000000000000000000100000000000,qquhbz,0.0,91.0,81.0,34.0,15.0,8.0,9.0,19.0,8.0,2.0,16.0,37.0,35.0,46.0,25.0,0.0,2.3071992227032325,0.06201550387596899,3.6333333333333337
36,https://www.zomato.com/jakarta/docliz-coffee-kitchen-kelapa-gading/info,120000,50.0,-6.155096,106.892557,0,3.7,0,1078,0,70,00010000000000000010100000000000000001000000000000000000000000000000000000100000000000,qquhbr,0.0,114.0,100.0,71.0,58.0,5.0,22.0,53.0,8.0,35.0,6.0,69.0,75.0,62.0,43.0,2.0,2.4176226904937126,0.11023622047244094,3.607142857142857
37,https://www.zomato.com/jakarta/sister-grounds-coffee-eatery-kelapa-gading/info,150000,52.0,-6.1752249758,106.9129673392,0,3.9,0,1821,0,416,00000000000000000000100000000000000010000000000000000000000000000100000000000000000000,qquhbg,0.0,56.0,78.0,88.0,102.0,11.0,7.0,50.0,89.0,46.0,12.0,52.0,54.0,202.0,18.0,0.0,2.349796768842163,0.17647058823529413,3.548
38,https://www.zomato.com/jakarta/manta-e-sport-cafe-kelapa-gading/info,120000,111.0,-6.1742076495,106.913966462,0,4.0,0,942,0,83,00000000000000000010100000000000000000000000000001000000000000000000100000100000000000,qquhbu,0.0,24.0,20.0,75.0,46.0,8.0,38.0,28.0,50.0,30.0,14.0,34.0,56.0,59.0,12.0,0.0,2.488818920663639,0.2,4.05
39,https://www.zomato.com/jakarta/a-fung-baso-sapi-asli-kelapa-gading/info,130000,33.0,-6.1564181235,106.9091012701,1,3.8,0,1765,1,3,00000001000000000000000000000000000010000000000000000000000000000000000000000000000010,qquhbz,0.0,133.0,115.0,79.0,30.0,6.0,18.0,58.0,14.0,19.0,24.0,80.0,54.0,80.0,35.0,0.0,2.382887720338263,0.11940298507462686,3.5470588235294116
40,https://www.zomato.com/jakarta/soto-kudus-blok-m-kelapa-gading/info,80000,35.0,-6.167594,106.900631,1,2.7,0,1512,0,345,00000000000000000100000000100000000000010000000000000000000000000000010000000000000000,qquhbt,0.0,62.0,85.0,37.0,31.0,0.0,32.0,51.0,36.0,9.0,16.0,81.0,36.0,63.0,22.0,1.0,2.430945767107927,0.0390625,3.3600000000000003
41,https://www.zomato.com/jakarta/deja-coffee-pastry-kelapa-gading/info,150000,6.0,-6.1633566029,106.9032751769,0,3.4,0,953,0,54,00000000000000000010100000000000000000100000000000000000000000001000000000000010000010,qquhbt,0.0,118.0,125.0,48.0,25.0,2.0,11.0,58.0,13.0,22.0,21.0,93.0,57.0,79.0,38.0,2.0,2.3572531155030876,0.1258741258741259,3.710526315789473
42,https://www.zomato.com/jakarta/sate-padang-ajo-ramon-kelapa-gading/info,80000,30.0,-6.1460807377,106.8915458769,1,3.5,0,1549,0,1353,00000000000000000000100000000000000000000000000000000000010000000100000000000000000000,qquj03,0.0,53.0,43.0,38.0,21.0,13.0,16.0,28.0,7.0,8.0,2.0,45.0,26.0,39.0,12.0,0.0,2.4258029958154292,0.1,3.9374999999999996
43,https://www.zomato.com/jakarta/clairmont-1-kelapa-gading/info,100000,18.0,-6.168645,106.899896,0,3.9,0,78,0,51,00000100000000000000100000000000000000000000000000000000000000000000000000000000000000,qquhbt,0.0,37.0,66.0,33.0,31.0,0.0,30.0,41.0,35.0,6.0,7.0,71.0,26.0,56.0,12.0,0.0,2.391599555596345,0.1566265060240964,3.553846153846154
44,https://www.zomato.com/jakarta/seven-beans-coffee-kelapa-gading/info,100000,10.0,-6.1705923253,106.9092836604,0,3.4,0,1950,0,473,00000000000000000010100000000000000000000000000000000000000000000000000000000100000000,qquhbu,0.0,53.0,72.0,83.0,77.0,12.0,46.0,72.0,65.0,29.0,14.0,94.0,76.0,93.0,32.0,2.0,2.5271102448205873,0.16346153846153846,3.8055555555555554
45,https://www.zomato.com/jakarta/lapo-ni-tondongta-pramuka-kelapa-gading/info,100000,29.0,-6.146824,106.909847,0,3.6,0,359,0,228,00000000001000000000000000000000000010000000000000000000000000000000000000000000000000,qquj0c,0.0,16.0,28.0,38.0,9.0,9.0,3.0,14.0,3.0,5.0,8.0,30.0,40.0,26.0,18.0,0.0,2.3920160216897592,0.1568627450980392,3.6166666666666663
46,https://www.zomato.com/jakarta/burgreens-eatery-kelapa-gading/info,250000,59.0,-6.151242,106.89323,0,4.0,0,691,0,1735,00000000000000000000100000000000010010000000000000000000000000000000000000000000000010,qquj02,0.0,82.0,63.0,41.0,21.0,38.0,11.0,29.0,6.0,8.0,2.0,71.0,34.0,53.0,26.0,0.0,2.3753417009807265,0.14864864864864866,3.772727272727273
47,https://www.zomato.com/jakarta/bakmi-bintang-gading-kelapa-gading/info,120000,326.0,-6.1512492891,106.9090590254,1,4.3,0,643,0,9,00000010000000000001000100000000000000010000000000000000000000000010000000000000000000,qquj0b,0.0,82.0,61.0,67.0,18.0,11.0,4.0,32.0,10.0,6.0,10.0,101.0,32.0,67.0,18.0,0.0,2.289948136781394,0.06944444444444445,3.7999999999999994
48,https://www.zomato.com/jakarta/pizzeria-cavalese-kelapa-gading/info,200000,74.0,-6.150949,106.89295,0,4.0,0,596,0,1444,00000000000000100000100000000000000001000000000000000000000000100000000000000000000000,qquj02,1.0,93.0,87.0,58.0,36.0,38.0,23.0,44.0,15.0,22.0,5.0,79.0,47.0,78.0,47.0,0.0,2.4775379887075726,0.14666666666666667,3.8636363636363638
49,https://www.zomato.com/jakarta/street-steak-kelapa-gading/info,220000,935.0,-6.165462,106.902579,0,4.5,0,1627,0,1114,00000000000000000000000000000000000000010000000000000000000000000000010001000000000000,qquhbt,0.0,117.0,128.0,56.0,55.0,13.0,37.0,65.0,41.0,27.0,17.0,92.0,52.0,92.0,29.0,0.0,2.463416229356362,0.10256410256410256,3.7416666666666667
50,https://www.zomato.com/jakarta/d-crepes-1-kelapa-gading/info,50000,25.0,-6.1564754584,106.909481138,1,3.5,0,1777,0,62,00000000000000000001001100000000000000000000000000000000000000000000100000000000000000,qquhbz,0.0,89.0,84.0,43.0,15.0,5.0,10.0,20.0,9.0,4.0,17.0,49.0,44.0,48.0,25.0,0.0,2.321722466626944,0.02586206896551724,3.9666666666666663
51,https://www.zomato.com/jakarta/eggo-waffle-kelapa-gading/info,60000,98.0,-6.1565557939,106.9092025235,1,3.4,0,32,0,5,00000000000000000000101000000000000000000000000000000000000000000000000000000000000000,qquhbz,0.0,90.0,85.0,43.0,15.0,5.0,10.0,20.0,9.0,4.0,17.0,49.0,42.0,46.0,25.0,0.0,2.318826891633283,0.22580645161290322,3.8952380952380943
52,https://www.zomato.com/jakarta/restoran-sederhana-kelapa-gading/info,160000,40.0,-6.159694,106.905635,1,3.9,0,1124,0,59,00000000000000000000000000000000000010000000000000000000010000000010000000000000000000,qquhbw,0.0,120.0,127.0,75.0,36.0,7.0,10.0,47.0,13.0,17.0,12.0,136.0,41.0,73.0,38.0,2.0,2.3221341534318594,0.07329842931937172,3.4266666666666663
53,https://www.zomato.com/jakarta/chicken-phong-kelapa-gading/info,280000,66.0,-6.1497558979,106.8910231814,0,3.7,0,427,0,222,00000000000000000000000000000000000000010001000000000000000000000000010000000000000000,qquj02,0.0,71.0,72.0,50.0,12.0,43.0,12.0,31.0,8.0,8.0,1.0,68.0,35.0,51.0,31.0,0.0,2.3757508953444475,0.08208955223880597,3.566666666666667
54,https://www.zomato.com/jakarta/warung-tahu-kelapa-gading/info,200000,32.0,-6.152185,106.90588,0,3.2,0,1043,4,0,00010000000000000000000000000000000000000000000000000000000100000000000000000000000000,qquj08,0.0,96.0,74.0,79.0,19.0,6.0,5.0,19.0,13.0,4.0,7.0,112.0,30.0,71.0,26.0,0.0,2.2246754195386442,0.029239766081871343,3.4199999999999995
55,https://www.zomato.com/jakarta/eaton-noodles-kelapa-gading/info,150000,36.0,-6.1616765759,106.9044704363,0,3.0,0,1242,0,217,00000100000000000011100000000000000010000000000000000000000000000000000000000000000000,qquhbw,0.0,124.0,125.0,72.0,38.0,7.0,12.0,50.0,13.0,16.0,8.0,151.0,43.0,77.0,38.0,2.0,2.305939238182665,0.24725274725274726,3.6466666666666665
56,https://www.zomato.com/jakarta/kepiting-cak-gundul-kelapa-gading/info,120000,98.0,-6.146251,106.909404,0,3.5,0,212,0,1492,00000000000000000000000000000000000010000000000000000000000000000010000000000000000010,qquj0c,0.0,45.0,45.0,46.0,15.0,4.0,4.0,27.0,4.0,21.0,15.0,46.0,49.0,51.0,29.0,2.0,2.4359231306706826,0.20430107526881722,3.4894736842105267
57,https://www.zomato.com/jakarta/mr-musa-kelapa-gading/info,200000,49.0,-6.1496008917,106.8995579705,0,3.8,0,204,0,6,00000000000000000000100000000000000000000001000000000000000000000000000000000000000000,qquj08,0.0,77.0,47.0,65.0,25.0,15.0,15.0,33.0,11.0,3.0,4.0,92.0,34.0,67.0,22.0,0.0,2.3428434959158366,0.22535211267605634,3.812500000000001
58,https://www.zomato.com/jakarta/hunan-fish-noodle-kelapa-gading/info,100000,40.0,-6.1570464738,106.9088856876,0,3.4,0,1036,0,80,00000000000000000001000000000000000000000000000000000000000000000010000000000100000000,qquhbz,0.0,90.0,80.0,36.0,14.0,5.0,9.0,18.0,7.0,2.0,17.0,42.0,39.0,43.0,25.0,0.0,2.2942917206760627,0.1348314606741573,3.766666666666667
59,https://www.zomato.com/jakarta/warung-nyonyah-kelapa-gading/info,100000,7.0,-6.152198,106.905832,0,3.3,0,1156,0,9,00000000000000000000100000000000000010010000000000000000000000000100000000000000000000,qquj08,0.0,110.0,82.0,80.0,21.0,3.0,6.0,24.0,13.0,5.0,9.0,119.0,35.0,74.0,32.0,1.0,2.2393037194941163,0.20603015075376885,3.624444444444445
60,https://www.zomato.com/jakarta/warunk-upnormal-1-kelapa-gading/info,100000,182.0,-6.1526433393,106.9094365463,1,3.3,0,1437,0,205,00000011000000000000000000000000000010000000000000000000000000000000000000100000000000,qquhbz,0.0,63.0,54.0,44.0,15.0,7.0,8.0,21.0,7.0,4.0,8.0,42.0,47.0,37.0,22.0,0.0,2.3673841297093636,0.04878048780487805,3.425
61,https://www.zomato.com/jakarta/bukan-ropang-kelapa-gading/info,80000,122.0,-6.1452450311,106.8947692215,0,3.8,0,1751,0,238,00000000000000000000000000000000000000000000000000000000000000100000000000100000000010,qquj03,0.0,44.0,32.0,37.0,21.0,11.0,16.0,28.0,8.0,5.0,4.0,43.0,25.0,36.0,12.0,0.0,2.4508130918113644,0.03614457831325301,3.4
62,https://www.zomato.com/jakarta/sari-sanjaya-kelapa-gading/info,100000,166.0,-6.153631,106.908943,1,3.9,0,615,4,0,00000001000000000000000000000000000000000000000000000000000000000010000000000000000000,qquhbz,0.0,113.0,104.0,66.0,20.0,11.0,21.0,42.0,13.0,12.0,19.0,63.0,59.0,49.0,38.0,0.0,2.3972047300051935,0.09523809523809523,3.3764705882352946
63,https://www.zomato.com/jakarta/mr-ca-jang-kelapa-gading/info,200000,24.0,-6.1510642821,106.8907764182,0,3.6,0,284,0,63,00000000000000000000000000000000000000010001000000000000000000000000000000000000000000,qquj02,0.0,87.0,73.0,46.0,25.0,38.0,14.0,36.0,7.0,12.0,3.0,78.0,36.0,51.0,36.0,1.0,2.415701307259834,0.13934426229508196,3.6588235294117646
64,https://www.zomato.com/jakarta/bakmi-medan-kebon-jahe-kelapa-gading/info,90000,34.0,-6.1474181323,106.9097832218,0,3.8,0,1510,1,2,00000010000000000000000000000000000000000000000000100000000000000010000000000000000000,qquj0b,0.0,46.0,38.0,43.0,8.0,8.0,5.0,24.0,7.0,7.0,9.0,48.0,31.0,37.0,19.0,1.0,2.4108608286769417,0.04424778761061947,3.5285714285714285
65,https://www.zomato.com/jakarta/holy-noodle-kelapa-gading/info,200000,163.0,-6.152228,106.891892,0,4.3,0,528,0,169,00000000000000100000100000000000000000000001000000000000000000000000000000000000000000,qquj02,0.0,118.0,97.0,73.0,37.0,39.0,19.0,71.0,11.0,26.0,6.0,97.0,41.0,84.0,42.0,0.0,2.4270369870709487,0.1388888888888889,3.733333333333333
66,https://www.zomato.com/jakarta/yoons-kitchen-kelapa-gading/info,150000,11.0,-6.1601615469,106.9071238115,0,3.1,0,1967,0,367,00000010000000000000000000000000000000000001000000000000000000000000000000000000000000,qquhbw,0.0,128.0,136.0,81.0,43.0,10.0,24.0,54.0,16.0,28.0,16.0,144.0,60.0,95.0,46.0,2.0,2.394845400277363,0.05913978494623656,3.741666666666667
67,https://www.zomato.com/jakarta/sate-khas-senayan-1-kelapa-gading/info,280000,80.0,-6.1455907144,106.8920665607,1,3.5,0,280,0,25,00000001000000000000000000000000000010000000000000000000000000000100000000000000000000,qquj03,0.0,67.0,55.0,44.0,24.0,13.0,18.0,34.0,8.0,9.0,5.0,55.0,33.0,45.0,20.0,1.0,2.442853025249051,0.11382113821138211,3.278571428571429
68,https://www.zomato.com/jakarta/lum-dee-thai-bbq-kelapa-gading/info,100000,47.0,-6.1672579786,106.9016028196,0,3.6,0,1421,0,8,00000000000100100000100000000000100000000000000000000000000000000000000000000000010000,qquhbt,0.0,64.0,90.0,38.0,32.0,2.0,29.0,59.0,39.0,8.0,17.0,75.0,31.0,55.0,18.0,0.0,2.426209611003169,0.020833333333333332,3.35
69,https://www.zomato.com/jakarta/chung-gi-wa-2-kelapa-gading/info,300000,59.0,-6.151973,106.889977,1,3.4,0,1781,0,166,00000000000000000000000000000000000010010001000000000000000000000000010000000000000000,qquj02,0.0,68.0,60.0,47.0,22.0,38.0,11.0,35.0,5.0,14.0,1.0,65.0,34.0,45.0,39.0,0.0,2.4197016175477435,0.07936507936507936,3.54
